,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16
260,-562.8597,89.67676,14.684299,7.5875635,6.672835,-1.2300949,-13.388156,-14.997106,-13.162336,-9.667102,-1.1698612,-1.9730366,-3.122593,-3.2155433,-1.730792,2.8505237,1.5797019,-0.053954855,-0.05243723,-0.0063453997,0.009788403,-0.0009989683,0.0032906432,0.013856989,0.010484869,0.0056617046,0.009128553,0.0104343835,0.0077810567,0.0031385368,-0.0059965053,-0.0051232073,0.004247064,0.0063847885
261,-560.47296,102.09246,-4.524952,12.778512,2.644662,-1.2008139,-18.06407,-10.071911,-9.537965,-6.80525,-0.75505507,-6.7524004,-1.6489234,-2.2355044,-3.4304683,0.07179327,-2.0133739,-0.16461974,-0.024278836,0.07246203,-0.024984885,0.010594584,0.032420542,0.03233711,0.0010958306,0.009792649,0.0108905425,0.0070891315,0.03281499,0.01835926,0.012916094,0.003693936,0.008929257,0.004782006
262,-616.4232,109.56517,2.0802324,12.357553,-1.2827817,0.5055641,-8.400725,-4.1991243,-4.723037,-4.5711184,-2.5675106,-2.625123,-1.6444615,-2.416499,-2.4781828,-0.5691517,-2.794063,-0.10491915,-0.05612202,-0.002831973,-0.00567488,0.01356766,0.006468372,0.030735308,0.0052784365,-0.011949364,0.017254366,0.011749817,0.0023748872,0.0137909325,0.013950072,0.008389322,0.0036298344,-0.0018246446
263,-601.44995,110.438194,0.6590447,18.517916,2.2931387,3.1666758,-10.159857,-7.491932,-6.0495896,-4.78147,-2.28998,-3.4365852,0.2585278,-2.5910556,-4.4748816,-1.9237366,-2.454714,0.020022616,-0.016498549,-0.0031816228,0.007628303,-0.0047906316,0.004537159,-0.0029152043,0.0029628791,0.00062842824,0.0039171493,3.584475e-05,-0.00022773145,0.0025942035,0.0027339996,-0.0007324909,0.0021162096,0.0037848877
264,-507.559,55.6359,17.999853,12.838282,9.384915,-1.5665535,-13.499712,-12.151012,-7.550857,-7.4844317,-6.3270817,-5.0629854,-2.0324879,-1.6955974,-3.4767041,-2.0719988,-0.965836,-0.00162223,-0.003755865,-0.005842197,-0.0051589515,-0.0019586175,0.0009634136,0.002179359,0.0023047673,0.0022287548,0.0022857988,0.0022903595,0.0017306235,0.00063254987,-6.4710366e-05,0.00013053163,0.0003964148,0.00010519892
265,-573.67285,89.16849,12.272824,12.624228,6.9181304,4.574749,-13.75463,-13.109425,-10.537968,-8.589633,0.7548504,-4.2644515,0.023027899,-0.21400231,-5.875993,-0.7821292,-1.8602259,0.004094779,0.01958859,0.023675166,-0.0016355431,0.0015165984,0.014433414,-0.0058822003,-0.011419649,-0.007891722,-0.012104287,-0.008479257,-0.0033485852,0.0044613206,-0.0013364131,-0.009206487,-0.00092444284,-0.0013614174
266,-607.5862,110.1594,5.794387,22.940994,3.196202,12.679559,-12.503901,-9.123774,-9.364034,-3.6027212,-1.500332,-7.7054195,-0.34859234,-2.464784,-4.3496766,0.9163164,-3.6096408,-0.0058987765,-0.0012495902,-0.04613156,-0.0056049884,0.011555206,-0.011919642,0.012171459,0.019397965,0.01900919,0.014855799,0.014095416,-0.00517995,0.004082803,0.00046897205,0.010055234,0.021702247,-0.009504259
267,-562.00995,120.39211,-6.1868167,20.028913,-2.5160992,2.6943638,-20.204618,-10.981998,-11.61692,-12.897647,0.3424125,-8.969001,-1.0303419,1.4869344,-6.684776,-0.5564669,-0.27440435,-0.055788882,0.042875584,0.03306836,-0.03531818,0.03354924,-0.023960123,-0.011728209,0.01641084,-0.019866567,-0.0063911807,-0.01301659,0.004032977,-0.017812537,-0.010756445,0.018541843,0.002196353,0.0049762093
268,-651.0924,99.06803,15.045066,23.724098,8.843511,11.242096,-2.6819053,-1.355285,-4.290846,-1.3481019,-0.35820785,-1.2865654,2.0335793,-0.38444233,-2.8123307,-0.18763407,-2.5004256,-0.104336776,-0.032377344,0.04477999,0.06511475,0.06560281,0.055978015,0.053586606,0.048252836,0.043110862,0.036119975,0.01601923,-0.004460768,-0.00497204,0.0063931043,0.0016610932,-0.009198782,-0.012591852
269,-578.7509,113.85308,-4.10714,21.003235,-0.045148525,7.756935,-14.078477,-9.471299,-12.124827,-6.0387406,-0.6814845,-5.9994698,1.0574079,-2.0772111,-3.147456,0.7811911,-1.4090172,-0.0365999,-0.03798099,0.013937758,0.039090246,0.022682711,0.017269135,0.0025285326,0.005213716,0.009265149,0.012247852,0.0062567396,-0.01125764,-0.006796184,-0.00892587,-0.01301748,-0.0032602204,0.004631572
270,-597.51514,112.67995,0.9890231,21.991407,3.2741485,6.6719747,-15.308744,-11.266746,-12.387696,-4.7384396,-1.3617358,-7.0471454,-0.3036516,-0.22204201,-2.353906,0.94584626,-0.8740409,-0.10543163,-0.15343139,0.005151063,0.05687291,-0.025139216,0.007655575,0.017312158,0.028390167,0.01230783,0.014123373,0.007235275,-0.0020481062,0.0071800663,0.0039368216,0.011687628,-0.0038903456,-0.010516301
271,-609.6847,114.34565,3.9076097,17.673742,1.6620874,2.831787,-13.467765,-8.007011,-10.687406,-7.584026,-3.6977043,-4.3141494,1.3760269,0.30186015,-5.199336,-1.7545805,-0.5218232,-0.13053586,-0.051013075,0.03439561,-0.0047969804,-0.006835732,0.017822037,0.02948176,0.009447504,0.0077427784,0.0046852166,0.008515989,0.008168243,-0.0023903286,0.0033996354,-0.00065899146,0.00032151424,0.006894339
272,-572.11896,121.13535,-4.53072,21.42473,1.9124042,5.201582,-19.532423,-12.413472,-12.906069,-8.531202,-4.347384,-8.988294,1.345897,0.91202897,-4.314295,-1.6022042,-0.45765662,-0.052536573,-0.06050636,-0.011152641,-0.021299163,-0.023867065,0.016947262,0.032419022,0.025419092,0.010136171,0.0001730743,0.021419963,0.012426057,-0.0018623169,0.0059911897,0.010434462,0.004299759,-0.0010013331
273,-692.9627,115.905266,16.91972,18.476894,17.031479,17.625414,8.453286,9.507851,6.3064322,4.291182,4.543159,2.4866886,-1.3791496,-2.3586855,-4.1667967,-5.142057,-6.1439276,0.07414398,0.02174711,0.0037674974,0.006890144,-0.019216921,-0.023062607,-0.011822288,-0.00096497755,-0.007511415,-0.027371109,-0.036902152,-0.017055426,0.015941188,0.021629872,-0.0016456948,-0.019937774,-0.015578868
274,-547.7989,158.85484,-26.665972,-0.4669056,1.4725145,9.152573,-13.286587,-7.526746,-6.540915,-4.1513824,-1.8516699,-1.7593447,-3.8775096,-6.177874,-3.2418666,-1.5895761,-2.6802912,0.098381214,0.038725648,-0.052310556,-0.022920376,0.022717323,0.020275187,0.0020697948,-0.024865093,-0.021748856,-0.008401417,-0.016168052,-0.015320163,-0.0057698484,0.0060122274,0.005968007,0.0041181454,0.0023607542
275,-531.46466,165.91833,-29.899456,-6.7733173,10.2682705,7.9350514,-13.227048,-6.29258,-6.8375463,-8.569631,3.7741113,-0.76533675,-8.448515,-5.1149497,1.1278023,-3.8697212,-4.614687,0.05938994,0.04376903,-0.017534385,-0.03388237,-0.024399063,-0.019663375,-0.019850401,-0.017254008,-0.013496695,-0.01202887,-0.0068123383,0.0010993521,0.005605739,0.0068932064,0.00554885,0.0067119524,0.011335758
276,-492.52548,161.03526,-25.580257,-14.375689,2.9676864,3.481593,-13.449873,-7.4459734,-8.665792,-11.630215,-0.574262,-0.67426664,-7.095817,-6.920546,0.25349545,-3.8328536,-4.923743,-0.048495136,-0.025983209,0.0038980825,-0.010456322,-0.016571207,-0.0020866692,0.011530398,0.012410014,0.008702022,0.0048651407,0.002139488,0.0034282042,0.004709159,0.0036635813,0.0069211726,0.0076215826,0.0027495753
277,-530.1004,163.78201,-25.110321,-7.305804,8.33204,6.8315463,-13.666241,-4.646042,-5.1840134,-9.206056,1.2593576,-0.56547177,-6.5101905,-5.1673164,-0.38861465,-4.145817,-3.3026254,-0.060251683,-0.024902435,0.042984374,0.034054466,0.01300977,-0.0086155925,-0.017950164,-0.0069814785,-0.010284869,-0.013457219,-0.004178183,0.011216654,0.013464007,0.0071362653,0.011381671,0.005153659,-0.011275345
278,-532.76,167.03842,-22.959585,5.573891,3.7099154,8.610273,-16.136911,2.4553056,-5.9010205,-8.809491,0.58780867,-2.8151948,-8.344404,-4.4204497,0.34896308,-5.334874,-4.5661006,-0.1275677,0.013395119,0.02551663,-0.059859887,-0.03232988,0.008374721,0.03786996,-0.003043375,-0.004344352,-0.006335896,0.0032719574,0.0023006867,0.0042384434,0.009566508,0.011841328,-0.0067055463,0.004639787
279,-529.3713,169.56665,-28.44216,-1.5236989,6.8666663,6.6738796,-14.730504,-4.4911103,-5.213683,-10.807869,-0.036472064,-0.9100972,-6.956819,-6.0199256,0.45290318,-4.83254,-3.6828315,-0.0013393047,0.0060116923,0.021310534,0.0035889724,-0.012295671,-0.0020684414,0.004818069,0.005380747,0.0015394797,0.00079093326,-0.006648187,-0.0075536775,-7.234186e-05,0.0012401489,-0.0050993343,-0.0056762747,0.00019453539
280,-452.24445,152.28482,-35.285316,-15.320898,-2.3606157,5.151647,-11.329226,-8.104794,-4.9834585,-10.343149,-1.9830635,0.05698354,-2.6213589,-4.733876,-1.0468897,-4.969532,-3.2153592,-0.10512438,-0.03941744,0.018987665,-0.026095157,0.010611159,0.028046256,0.00926174,-0.0008431263,0.0155582605,0.020517256,0.0025549545,0.004681605,0.0031593987,0.010530657,0.006571612,-0.0066993916,0.007605703
281,-493.8223,149.10553,-16.966017,-9.161738,5.2454257,2.7880893,-12.581633,-5.762526,-4.3229694,-9.99312,0.16358282,0.3566534,-5.595082,-4.3877625,0.5434094,-3.313359,-2.4195933,-0.0022830507,0.018941639,0.021187799,-0.037669595,-0.059371702,-0.0066062417,0.018182166,-0.005727667,-0.004782886,0.0109291095,0.0022691558,-0.0027579193,0.008154574,0.003993347,-0.005191062,0.01157317,0.020348627
282,-496.32324,162.30336,-27.67724,-11.220988,10.957581,5.6724987,-17.53025,-8.370814,-4.6240478,-10.220374,0.25730938,0.7015463,-5.8764143,-4.0193567,2.19724,-4.70269,-2.6928527,0.0012623101,0.0030063204,0.0030427778,-0.010218358,-0.019894568,-0.0066038733,0.0036523186,4.821477e-05,-0.0008642779,0.0028055809,0.004010825,0.006795795,0.006564734,0.0015452096,0.0040968983,0.0045473888,-0.0006724627
283,-494.30527,145.53238,-11.154825,-11.062463,12.5952215,2.7935097,-14.016016,-5.8931103,-6.825653,-10.03923,-0.3497173,0.6103872,-4.9928584,-3.5539455,1.2569278,-3.109901,-1.3182063,0.011983533,-0.0034856068,0.0056354655,0.005237041,-0.016386814,-0.00419377,0.004785238,0.0059824022,-0.0007458126,0.0028180734,0.00093390746,0.005629933,0.008586295,-0.002331441,0.0031817066,0.0040898123,-0.0017794179
284,-515.7787,152.43343,-15.386789,-8.925241,11.140878,6.242117,-13.442122,-5.8185067,-2.5169256,-8.400511,-1.6118895,0.07749682,-3.635657,-2.6811697,1.0592752,-4.4151454,-3.892683,0.00084179814,-0.0011604069,-0.0025979485,-0.00029741038,-0.002408276,-0.0021405749,0.0008924229,0.0010954887,0.0026318058,0.0019335983,-0.001504736,-0.0012125614,0.0022663947,0.0030630226,0.0019841865,0.0009439309,0.000939423
285,-628.5841,151.61844,4.7436943,1.4418172,5.8550076,6.173331,-2.7451026,-1.1530513,-3.7849436,-5.2674026,-3.7501688,-0.75522673,-2.974848,-2.043964,-1.1285464,-1.4278637,-4.020529,0.031272486,0.0024491814,0.0023465215,0.015022403,-0.0055898004,-0.013789501,-0.002498657,0.009348354,-0.010947794,-0.014027854,-0.020234141,-0.014675895,-0.0018283372,0.0137911355,0.010847602,-0.016037574,-0.016723327
286,-501.94745,134.43451,-19.283266,-2.087589,7.3960676,5.546485,-14.879568,-11.485351,-7.958887,-9.057329,1.367175,1.1362882,-6.067488,-4.649309,-0.2563956,-7.850051,-3.638431,-0.0025597652,0.0065943166,0.0053710197,-0.0054142606,0.002262062,-0.0017012265,-0.0073371935,-0.0005821967,7.49999e-05,0.00056825636,-0.00047266317,-0.0012182143,5.5164135e-05,0.00066119217,-0.0011575444,-0.0017946746,-0.0013036823
287,-464.04474,114.01137,-11.525629,-5.5534377,10.167196,4.928366,-13.009126,-13.860729,-10.383889,-8.820937,1.5216275,1.9633911,-4.9391613,-2.969436,0.14289327,-5.458581,-2.4079523,0.0839368,0.024571184,-0.034111056,0.0012389262,0.003136688,-0.0014918125,-0.004219767,0.000961438,-7.960152e-05,0.0015533793,0.0041242624,0.0022790006,-0.0040869303,0.00081833184,0.0012455466,-0.0012607299,0.0050001238
288,-453.91055,151.0189,-20.563902,0.36296767,4.5372806,5.975271,-14.076065,-8.155974,-6.4682302,-11.7445345,-3.0904696,-0.7515032,-5.943656,-3.4863377,2.523279,-4.5463448,-2.4897506,-0.1998108,-0.071464874,0.034535483,-0.015522637,0.030815722,-0.0005217584,-0.0060053617,-0.004798707,0.00848487,0.009759012,-0.017283792,-0.0059691314,0.0010429731,-0.00118301,-0.0046722665,-0.0042864326,-0.0015519083
289,-496.5031,141.5796,-21.421232,4.0896626,7.5640926,4.937244,-15.992699,-10.839079,-8.725326,-13.578687,-1.5905751,1.5613508,-5.4516573,-5.0516825,-1.7500604,-6.3654532,-2.4556713,0.09036952,0.030974116,-0.020635914,-0.04310501,-0.045264386,-0.006781614,0.011987931,-0.0026610414,-0.0022400888,0.016294219,0.0010707064,-0.020537328,-0.015540195,-0.008744774,0.00045924552,0.008815423,0.00027249206
290,-468.85278,123.9727,-15.951766,-15.866604,6.856654,10.068036,-11.648294,-11.415242,-9.488393,-10.829024,-0.6002926,1.7730851,-7.386284,-7.94963,-1.6774961,-4.971816,-3.1560638,0.014394671,0.019579444,-0.0043330453,-0.004958719,0.00761091,-0.0020710854,-0.00025196726,-0.005514587,-0.0034957912,-0.00053623,-0.0033891143,-0.0015502268,-0.0036365222,-0.0002652925,0.0024354109,0.00017283352,8.536464e-05
291,-471.15842,150.0794,-34.052288,-10.075453,4.744544,5.3175654,-17.167677,-7.3127713,-6.9496665,-15.815486,-1.2348975,0.94827354,-7.1716814,-6.476025,0.89482754,-3.4858017,-2.3553584,-0.024881372,-0.008726018,0.022278834,0.00951169,-0.0059818313,-0.0077190953,-0.0016773443,0.0019528435,-0.012247605,-0.0025847368,0.00029859156,-0.01212295,0.0026184362,0.0031065876,-0.008332098,-0.00359258,0.0028429623
292,-455.59683,121.04924,-10.356197,-16.002905,3.9416,3.1470392,-12.038535,-12.722963,-9.302328,-9.613138,-4.1983604,-1.4262066,-4.4282703,-4.27629,-1.5680461,-5.1370664,-3.4077454,0.02280367,0.016410677,-0.00947291,-0.01578671,-0.0059329504,-0.0021802196,-0.00931306,-0.01112788,-0.0035393022,0.0016869559,0.0024623168,0.0033254162,0.004227384,0.0035423692,0.0020978178,0.0030836873,0.0040177503
293,-507.16782,150.84238,-25.505169,-7.1116753,5.6317935,8.88613,-13.340864,-9.765034,-9.820681,-10.154658,0.7062877,-1.0887086,-6.5496182,-3.7706456,2.3712175,-7.1645465,-4.747439,-0.005769744,0.0095995115,0.002359441,-0.003190167,0.0061948383,-0.0016716517,0.00012213184,0.0023583397,0.006072557,-0.00020580854,-0.007194163,-0.0064701014,-0.000845976,-0.00084880984,-0.0026608866,-0.0023986846,-0.0048262086
294,-514.22314,160.58607,-39.769882,-0.12640817,1.3479874,8.270028,-16.360466,-2.6379325,-12.590298,-12.24528,2.0730703,-2.5624173,-8.167902,-1.7702826,4.5838017,-5.957799,-3.3244345,0.005261002,0.091024175,0.0026428907,-0.048679944,0.0048999367,-0.038266007,-0.020755222,-0.018536797,0.021883361,0.009482075,-0.008319198,-0.004596352,0.00095246197,0.009721119,-0.0020806955,-0.00050622696,0.0031947044
295,-525.6327,157.88313,-31.935425,0.84381545,7.231485,10.959416,-15.122693,-6.1779547,-13.091869,-13.128383,1.3786405,-3.5235674,-8.148568,-1.0627929,1.8577961,-6.6052833,-1.171445,-0.07454031,-0.044390567,0.02332864,0.019617483,0.0203978,0.026359642,0.0045930096,-0.015345033,-0.0045090676,0.0049306215,0.009478015,0.009178028,0.006653796,0.011909421,0.0040827775,-0.013142143,-0.01105547
296,-598.92053,158.51767,-2.7885637,-4.656246,-0.47426063,9.349261,-5.587935,-0.39221233,-5.4747586,-6.0241385,-1.7516171,-0.33447754,-5.0770864,-5.9295273,-2.788346,-1.3845649,-3.7594686,-0.0061217044,-0.053308997,-0.008763628,0.024931204,-0.029430019,0.012255875,-0.0010296057,0.00999221,0.013727385,0.012533962,0.013197945,0.00019594717,0.0054864334,-0.008170278,0.0045983507,0.01259528,0.018724479
297,-542.47485,158.45807,-28.821934,0.18021695,5.4426966,14.75373,-14.79081,-5.174139,-14.893104,-12.518456,1.5328823,-2.5094388,-9.908694,-3.682401,-0.24770898,-5.711307,-1.7998011,0.004789193,0.061704535,-0.013880629,-0.049792983,0.018181948,-0.01857682,-0.0015482343,0.002988231,0.0033856921,0.0011659245,-0.009081114,-0.00022455944,-0.0005444359,0.00748501,-0.0026823082,-0.004273607,-0.0012689793
298,-526.55817,157.67253,-34.366253,0.75795054,7.067951,9.858132,-13.6462755,-3.195054,-9.382692,-14.241302,0.21613799,-2.0629828,-8.642304,-4.026661,-0.5132744,-6.3912787,-0.37493455,-0.009406223,-0.008562789,0.008594531,0.0130692925,-0.00025210544,-0.005250341,-0.0016890231,0.0043861764,0.0033330873,-0.0026552489,-0.00519945,-0.003554908,0.0013304157,0.0032657762,0.00061031384,-0.004097836,-0.00091198884
299,-545.7642,161.52235,-19.010078,-2.9492135,1.0536709,9.987811,-15.70646,-2.6063948,-11.39793,-9.817817,-2.0646105,-1.5846946,-6.200996,-3.207934,-2.173676,-5.121672,-1.5533024,-0.046488654,0.026939984,0.006319464,-0.010702473,-0.0022852812,-0.006660755,0.01597734,-0.009323869,0.008887207,-0.0053145946,0.004431623,0.016788341,0.014347135,0.0008224943,-0.0073183747,-0.0041777655,-0.008267386
300,-526.1657,144.05527,-22.297506,-2.7931604,10.702682,3.5709844,-12.04471,-2.2816997,-8.350952,-10.099963,2.603565,-1.276283,-7.6487613,-2.4789376,0.45668805,-5.3423047,-1.173878,0.018163674,0.016464124,-0.009546101,-0.013376925,0.0037414108,-0.0024027284,0.0010402844,0.0001690912,-0.0026363248,-0.0022876319,-0.0010610655,0.004585143,0.0018204795,0.0014797149,-0.0015767643,-0.0030316077,0.0012396126
301,-487.97318,149.3761,-26.200037,-13.7149105,7.0067897,5.190209,-13.745179,-7.8555317,-7.2967234,-10.172153,-1.3406233,-1.915531,-8.320161,-6.6391883,0.49360508,-5.734356,-5.2732415,0.0025679076,-0.007150757,0.007308805,0.0046968167,-0.00029151433,0.0006581585,-0.0060088784,0.002469109,-0.0066249203,-0.005258899,-0.0024977226,0.006115776,0.0057781544,-0.0012697603,-0.0018753714,-0.0018533799,0.004657392
302,-499.92706,143.24097,-18.033976,-14.072005,12.224707,5.686506,-14.585425,-10.011499,-7.649606,-9.353558,-0.74587303,-1.0767657,-8.260053,-6.549026,0.45089042,-3.300219,-2.9022741,-0.0025772252,-0.0040258006,-0.0019046216,0.0045596603,0.0023703403,-0.00046108558,-0.0012610334,0.0029217824,0.0027536184,-0.0040230844,-0.0025609813,0.0039949873,0.0022433773,-0.00082373875,0.001673103,-0.0011497249,-0.0036646598
303,-412.76358,150.56587,-48.295166,-12.663408,-6.0248437,-3.5417778,-12.863112,-14.815131,-14.807984,-12.371386,-4.8377237,1.9164892,4.1562405,-2.2125838,-1.8367285,-3.8004434,-3.898964,0.053491898,0.006734749,-0.0005577566,0.020470995,-0.01710178,0.009185497,0.015906539,-0.013933331,-0.009623954,0.015649708,0.006238382,0.0022476795,0.005346236,-0.0025731735,-0.008993772,-0.0070670834,0.0036578488
304,-472.7516,132.54716,-20.828472,-14.40262,9.480758,3.5975847,-13.915411,-10.493107,-9.088421,-11.534662,-1.3559523,-0.8305369,-7.756183,-3.9143634,2.3470623,-4.5860476,-4.0247407,0.008948779,-0.003987177,-0.008455292,0.0055128373,0.0035481565,0.002717813,-0.00065705215,-0.0047771255,-0.00015810666,0.0019057494,0.00072724384,-0.0050258427,-0.0042635566,0.003972657,0.0029368196,5.2251533e-05,-0.0006967017
305,-504.98096,154.82455,-34.456764,-4.207043,5.342312,6.7791176,-14.654166,-7.375425,-6.9767623,-8.897128,1.2860245,-1.844203,-8.127187,-5.151017,0.5374611,-6.2634416,-4.9740644,-0.0025521833,0.01285739,-0.0027588508,-0.004374789,0.0035422153,-0.0028938567,0.0038425175,-0.004513536,-0.000815052,-0.00036054995,-0.0013093814,0.0004051581,0.0005001965,-0.0007727095,-0.0016521456,-0.0022103968,-0.0008871794
306,-477.59973,139.2985,-27.047451,-9.827023,6.5948586,5.5577393,-15.583651,-13.936484,-8.038978,-10.1813345,-2.1794453,-1.9762928,-7.5578046,-4.6165233,0.41979748,-5.3675537,-2.6144698,0.010407896,0.0023480495,-0.0026613967,-0.00070618256,-0.010588501,-0.0068593705,0.0017321468,0.008917129,0.010710608,0.00043671174,0.0055352775,0.0020505297,-0.0036457416,0.0043356274,-0.0045888526,-0.0057076863,-0.0016862964
307,-556.23035,171.68007,-18.131935,-6.1113534,3.9460661,5.19079,-10.180963,-6.5334983,-8.162978,-9.858246,0.8132395,-1.0817649,-8.906891,-7.425541,-1.1674154,-4.6105003,-4.3782077,-0.03163736,-0.005971728,0.015844239,-0.010610945,-0.010509,0.0012916668,0.006632122,0.007757238,0.011378065,-0.0007526307,-0.008354185,0.008760769,0.0053128535,-0.0024653808,-0.0019236731,-0.0019754448,-0.001862141
308,-488.0932,161.48132,-42.941414,-1.9192872,1.9886037,4.1858745,-17.691109,-10.299818,-4.3438053,-12.992506,-3.12071,-1.5531939,-5.270816,-4.68538,-1.3477752,-3.3973503,-2.4491584,-0.1207673,-0.040975213,0.040646225,-0.006655924,0.0040691043,-0.004167894,0.013670811,0.022944203,-0.0024211262,0.010001293,0.0071685743,0.0054120156,0.012522907,0.01091146,0.017576545,0.014478609,0.0063177026
309,-487.9424,133.46977,-20.211943,-10.639632,8.2388,4.100503,-12.435655,-6.692296,-5.584487,-8.966271,-0.0530837,-1.3393629,-5.4044423,-1.7151638,0.42613733,-6.990304,-4.3485627,0.0043670703,0.0005084635,-0.0046881167,-0.000982205,0.0023068322,0.0012800788,0.00017587944,0.00050262746,-0.00014588075,4.0748546e-05,0.0011844037,-0.0006492711,-0.0019702157,-0.0018171608,3.263655e-05,0.0022108345,0.00022304007
310,-493.9622,143.98146,-34.66114,-3.9989626,9.483943,5.655096,-13.365119,-6.6222987,-6.162343,-9.684331,-0.5979927,-2.2276359,-5.367243,-2.7296548,0.71641976,-5.4500384,-3.2621155,-0.012415021,0.01768896,-0.012208779,0.0012784953,0.011034421,-0.009132406,-0.0031617892,-8.283778e-06,-0.0018467718,-0.0027499422,0.004418467,0.0020277658,0.00065644586,-0.0031754747,-0.0028803113,-0.0025531792,0.002496429
311,-543.67676,150.51921,-21.573687,0.95348865,10.47993,5.572067,-13.002022,-5.933383,-3.7711215,-9.48015,-0.910188,-2.4316795,-5.4548736,-1.4317783,1.4162108,-4.360346,-2.8307495,-0.01717448,0.0015680591,0.015922103,0.0050452757,0.006963551,0.002196933,0.0022308258,-0.001856479,-0.00821062,-0.006949063,-0.008986917,-0.007648788,-0.0065018428,0.00135678,0.0039616823,0.00018905761,-0.0009800364
312,-463.8421,94.52237,-4.4815083,-7.434353,14.400518,3.0515792,-11.979964,-8.983802,-8.082778,-7.79384,-1.3896748,-2.1072512,-4.638985,-0.46882403,0.0638245,-4.6059594,-1.3702644,-0.013216199,-0.007343584,-0.0014772547,0.0012961655,0.0043806224,-0.0021931895,0.0022849988,0.003020518,0.0022799124,0.0022065355,-0.0005644804,0.001808078,-7.293926e-05,0.0022476779,0.0029549026,0.00032061507,0.00092813146
