,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
292,-455.59683,121.04924,-10.356197,-16.002905,3.9416,3.1470392,-12.038535,-12.722963,-9.302328,-9.613138,-4.1983604,-1.4262066,-4.4282703,0.02280367,0.016410677,-0.00947291,-0.01578671,-0.0059329504,-0.0021802196,-0.00931306,-0.01112788,-0.0035393022,0.0016869559,0.0024623168,0.0033254162,0.004227384,-0.014883971,-0.008940896,0.0042855465,-0.0019715328,-0.0074937968,-4.7830363e-06,0.0035914765,-0.00074941455,-0.00026700544,0.0026619388,0.0009590577,0.0011186217,0.0037492374
293,-507.16782,150.84238,-25.505169,-7.1116753,5.6317935,8.88613,-13.340864,-9.765034,-9.820681,-10.154658,0.7062877,-1.0887086,-6.5496182,-0.005769744,0.0095995115,0.002359441,-0.003190167,0.0061948383,-0.0016716517,0.00012213184,0.0023583397,0.006072557,-0.00020580854,-0.007194163,-0.0064701014,-0.000845976,-0.0143530145,-0.004792979,0.0015780616,0.0020895132,0.0009624822,-0.00020084956,0.0010494994,-0.00017247564,0.00277838,0.0023461855,0.0034654664,0.00045737263,0.0018308152
294,-514.22314,160.58607,-39.769882,-0.12640817,1.3479874,8.270028,-16.360466,-2.6379325,-12.590298,-12.24528,2.0730703,-2.5624173,-8.167902,0.005261002,0.091024175,0.0026428907,-0.048679944,0.0048999367,-0.038266007,-0.020755222,-0.018536797,0.021883361,0.009482075,-0.008319198,-0.004596352,0.00095246197,-0.036145534,-0.015809625,0.014076984,0.0028468047,-0.00015573892,0.008585759,0.006476067,-0.0037465713,0.007157321,0.014535021,0.0026084094,-0.0030451359,-0.0030645828
295,-525.6327,157.88313,-31.935425,0.84381545,7.231485,10.959416,-15.122693,-6.1779547,-13.091869,-13.128383,1.3786405,-3.5235674,-8.148568,-0.07454031,-0.044390567,0.02332864,0.019617483,0.0203978,0.026359642,0.0045930096,-0.015345033,-0.0045090676,0.0049306215,0.009478015,0.009178028,0.006653796,-0.034187645,0.0042526927,-0.0011297575,0.0041197604,0.010893128,9.2919814e-05,0.01588935,0.008622768,0.00926026,-0.0047525144,-0.00053400407,-0.0044576246,0.00045263444
296,-598.92053,158.51767,-2.7885637,-4.656246,-0.47426063,9.349261,-5.587935,-0.39221233,-5.4747586,-6.0241385,-1.7516171,-0.33447754,-5.0770864,-0.0061217044,-0.053308997,-0.008763628,0.024931204,-0.029430019,0.012255875,-0.0010296057,0.00999221,0.013727385,0.012533962,0.013197945,0.00019594717,0.0054864334,-0.035592563,-0.021433352,0.027392304,0.021541886,-0.002340252,-0.0093304375,0.011677056,0.005073002,0.0069759637,0.0033173033,-0.0015956094,0.00076300686,0.010064194
297,-542.47485,158.45807,-28.821934,0.18021695,5.4426966,14.75373,-14.79081,-5.174139,-14.893104,-12.518456,1.5328823,-2.5094388,-9.908694,0.004789193,0.061704535,-0.013880629,-0.049792983,0.018181948,-0.01857682,-0.0015482343,0.002988231,0.0033856921,0.0011659245,-0.009081114,-0.00022455944,-0.0005444359,-0.004652773,-0.017017791,-0.004942071,0.009324621,0.0054788003,0.0036799521,0.0013168808,0.0036840334,0.0001524368,0.009194959,0.0065100803,7.063038e-05,0.0069088456
298,-526.55817,157.67253,-34.366253,0.75795054,7.067951,9.858132,-13.6462755,-3.195054,-9.382692,-14.241302,0.21613799,-2.0629828,-8.642304,-0.009406223,-0.008562789,0.008594531,0.0130692925,-0.00025210544,-0.005250341,-0.0016890231,0.0043861764,0.0033330873,-0.0026552489,-0.00519945,-0.003554908,0.0013304157,-0.01887774,-0.011148777,0.006554468,0.005750578,0.00080193783,0.0006049406,0.0008846978,-0.0006772409,0.002251882,0.0030033546,0.0016369461,0.0021303273,0.0026507666
299,-545.7642,161.52235,-19.010078,-2.9492135,1.0536709,9.987811,-15.70646,-2.6063948,-11.39793,-9.817817,-2.0646105,-1.5846946,-6.200996,-0.046488654,0.026939984,0.006319464,-0.010702473,-0.0022852812,-0.006660755,0.01597734,-0.009323869,0.008887207,-0.0053145946,0.004431623,0.016788341,0.014347135,-0.015366177,-0.013359462,-0.004484202,0.009626673,0.004846487,-0.00069440634,-0.0027688858,-0.0052502733,-0.0025051832,0.003897218,0.0048887194,0.0009695009,0.0041296855
300,-526.1657,144.05527,-22.297506,-2.7931604,10.702682,3.5709844,-12.04471,-2.2816997,-8.350952,-10.099963,2.603565,-1.276283,-7.6487613,0.018163674,0.016464124,-0.009546101,-0.013376925,0.0037414108,-0.0024027284,0.0010402844,0.0001690912,-0.0026363248,-0.0022876319,-0.0010610655,0.004585143,0.0018204795,0.00097163254,0.00088856905,-0.0004092416,-0.0018579321,-0.0011422065,-0.00039467658,0.0008197535,0.00036396724,0.00080649275,-0.0012574309,0.0011146534,0.0006134879,0.0010526004
301,-487.97318,149.3761,-26.200037,-13.7149105,7.0067897,5.190209,-13.745179,-7.8555317,-7.2967234,-10.172153,-1.3406233,-1.915531,-8.320161,0.0025679076,-0.007150757,0.007308805,0.0046968167,-0.00029151433,0.0006581585,-0.0060088784,0.002469109,-0.0066249203,-0.005258899,-0.0024977226,0.006115776,0.0057781544,0.006036735,0.003913627,-0.002881584,-0.0015872795,0.00076148,-0.00512972,-0.0023117098,0.0012376639,0.0010411426,-8.969593e-05,0.0005026813,0.0019353244,0.0018126843
302,-499.92706,143.24097,-18.033976,-14.072005,12.224707,5.686506,-14.585425,-10.011499,-7.649606,-9.353558,-0.74587303,-1.0767657,-8.260053,-0.0025772252,-0.0040258006,-0.0019046216,0.0045596603,0.0023703403,-0.00046108558,-0.0012610334,0.0029217824,0.0027536184,-0.0040230844,-0.0025609813,0.0039949873,0.0022433773,0.004340849,-0.004411241,-0.001067015,0.003392793,-0.00044516922,5.3971366e-05,0.0006146895,0.0016811716,-0.00043852744,-0.0015233351,0.0009782647,0.0008999001,-8.922461e-05
303,-412.76358,150.56587,-48.295166,-12.663408,-6.0248437,-3.5417778,-12.863112,-14.815131,-14.807984,-12.371386,-4.8377237,1.9164892,4.1562405,0.053491898,0.006734749,-0.0005577566,0.020470995,-0.01710178,0.009185497,0.015906539,-0.013933331,-0.009623954,0.015649708,0.006238382,0.0022476795,0.005346236,-0.065144755,-0.016148724,0.014245858,-0.00032237993,0.0077996613,0.0012658823,0.008593704,0.0027601868,0.009789142,0.0047739265,-0.006295323,-0.00034088764,0.0056426963
304,-472.7516,132.54716,-20.828472,-14.40262,9.480758,3.5975847,-13.915411,-10.493107,-9.088421,-11.534662,-1.3559523,-0.8305369,-7.756183,0.008948779,-0.003987177,-0.008455292,0.0055128373,0.0035481565,0.002717813,-0.00065705215,-0.0047771255,-0.00015810666,0.0019057494,0.00072724384,-0.0050258427,-0.0042635566,-0.01688731,-0.007267708,0.008832198,0.00233157,-0.0003102416,0.004647324,0.0033546663,-0.0004770117,0.00062581676,0.0010778627,-0.0020290944,-0.0012202024,0.0012860975
305,-504.98096,154.82455,-34.456764,-4.207043,5.342312,6.7791176,-14.654166,-7.375425,-6.9767623,-8.897128,1.2860245,-1.844203,-8.127187,-0.0025521833,0.01285739,-0.0027588508,-0.004374789,0.0035422153,-0.0028938567,0.0038425175,-0.004513536,-0.000815052,-0.00036054995,-0.0013093814,0.0004051581,0.0005001965,-0.00059911556,0.0014840799,-0.0020888804,-0.0008160448,-0.00043959313,-0.00042839843,0.0007100074,-0.0001412613,0.00030683528,-0.00015789091,0.00033209726,-0.00015527345,6.646147e-05
306,-477.59973,139.2985,-27.047451,-9.827023,6.5948586,5.5577393,-15.583651,-13.936484,-8.038978,-10.1813345,-2.1794453,-1.9762928,-7.5578046,0.010407896,0.0023480495,-0.0026613967,-0.00070618256,-0.010588501,-0.0068593705,0.0017321468,0.008917129,0.010710608,0.00043671174,0.0055352775,0.0020505297,-0.0036457416,-0.054442413,-0.01332836,0.008568782,-0.003733902,0.010932803,-0.008181745,0.0072644018,0.009879138,-0.0066137887,0.004706774,0.0026061486,0.0034031866,0.0068654916
307,-556.23035,171.68007,-18.131935,-6.1113534,3.9460661,5.19079,-10.180963,-6.5334983,-8.162978,-9.858246,0.8132395,-1.0817649,-8.906891,-0.03163736,-0.005971728,0.015844239,-0.010610945,-0.010509,0.0012916668,0.006632122,0.007757238,0.011378065,-0.0007526307,-0.008354185,0.008760769,0.0053128535,-0.013837836,-0.009408597,0.0044093365,0.0019364493,0.0017490466,0.0035643405,0.0014918179,0.002138345,0.0019401971,0.0011258018,-0.0015662323,0.0038367352,0.0027277074
308,-488.0932,161.48132,-42.941414,-1.9192872,1.9886037,4.1858745,-17.691109,-10.299818,-4.3438053,-12.992506,-3.12071,-1.5531939,-5.270816,-0.1207673,-0.040975213,0.040646225,-0.006655924,0.0040691043,-0.004167894,0.013670811,0.022944203,-0.0024211262,0.010001293,0.0071685743,0.0054120156,0.012522907,-0.018424021,-0.0076700975,0.0032454839,-0.002350611,0.0048555466,0.004235801,0.0045784228,0.004445304,0.0003644504,0.0027541497,-0.003916198,-0.0032015173,0.0026413982
309,-487.9424,133.46977,-20.211943,-10.639632,8.2388,4.100503,-12.435655,-6.692296,-5.584487,-8.966271,-0.0530837,-1.3393629,-5.4044423,0.0043670703,0.0005084635,-0.0046881167,-0.000982205,0.0023068322,0.0012800788,0.00017587944,0.00050262746,-0.00014588075,4.0748546e-05,0.0011844037,-0.0006492711,-0.0019702157,-0.009383066,-0.0069579957,0.0007655514,0.00070992485,-0.00023862837,0.00029955452,0.0016028655,0.0018483181,-0.000118101634,0.00024620438,0.0011690859,3.1358948e-06,-0.0001636323
310,-493.9622,143.98146,-34.66114,-3.9989626,9.483943,5.655096,-13.365119,-6.6222987,-6.162343,-9.684331,-0.5979927,-2.2276359,-5.367243,-0.012415021,0.01768896,-0.012208779,0.0012784953,0.011034421,-0.009132406,-0.0031617892,-8.283778e-06,-0.0018467718,-0.0027499422,0.004418467,0.0020277658,0.00065644586,-0.0037355737,0.0030057114,4.735589e-05,0.0011310775,0.0036905853,-0.0007868779,0.001403817,0.00044689456,0.00051299174,-0.00051616796,-0.00029902626,0.00046858052,0.0009731237
311,-543.67676,150.51921,-21.573687,0.95348865,10.47993,5.572067,-13.002022,-5.933383,-3.7711215,-9.48015,-0.910188,-2.4316795,-5.4548736,-0.01717448,0.0015680591,0.015922103,0.0050452757,0.006963551,0.002196933,0.0022308258,-0.001856479,-0.00821062,-0.006949063,-0.008986917,-0.007648788,-0.0065018428,-0.012092415,-0.008305653,-0.0012290895,0.0031604518,0.005628697,0.0015548575,0.0027346644,0.0029154997,0.0025336014,0.00028767873,-0.0004677797,-0.00044513072,-0.0028169772
312,-463.8421,94.52237,-4.4815083,-7.434353,14.400518,3.0515792,-11.979964,-8.983802,-8.082778,-7.79384,-1.3896748,-2.1072512,-4.638985,-0.013216199,-0.007343584,-0.0014772547,0.0012961655,0.0043806224,-0.0021931895,0.0022849988,0.003020518,0.0022799124,0.0022065355,-0.0005644804,0.001808078,-7.293926e-05,-0.0058868616,-0.0013572272,0.0021546674,0.0038189448,0.0036975082,-0.0009970913,0.00054996426,-0.0007793832,-0.00029458865,0.00030142438,0.00024553295,0.0006473957,-0.00075662724
313,-488.68518,111.5387,-6.8755264,-9.161964,11.142956,2.9106846,-7.8695936,-4.991137,-8.280774,-9.497453,-0.05817472,-0.8812399,-6.197934,-0.0044236486,-0.0023807765,0.001132691,-0.0010710784,-0.0016055363,0.0006478008,0.0012790606,0.001781775,0.0030937085,0.002040857,-0.0005785089,-0.000109668144,0.00279264,-0.01128134,-0.0058080065,0.005975198,0.0029381742,-0.0015239023,0.00012414133,0.0009996773,0.0007344537,0.0012375307,0.00071256596,-2.0144995e-05,0.0003201024,0.00015675576
314,-523.2256,147.68962,-21.85137,-7.174514,10.169457,3.8311222,-10.387278,-3.659641,-6.4856734,-9.666205,-0.06186701,-3.4689627,-6.515423,-0.0015500085,-0.003163966,-0.0010541672,0.003067228,0.0031505951,0.0011547194,0.0011904422,0.00064970413,-0.0020223665,-0.00017201573,0.0016696574,0.00072709064,0.00017446335,-0.0104661705,-0.00606517,0.0036530553,0.0023515173,0.00065136206,0.00056479464,-0.00018470698,-0.00017597558,0.0005477569,0.002120863,0.0018023711,0.00061272754,0.00049782597
315,-555.9965,155.7442,-23.719254,0.026478734,3.7048829,8.990887,-13.616981,-2.5441754,-5.8616996,-6.14197,-0.35109168,-2.344717,-3.9151483,0.04486888,-0.0060603213,-0.015068433,0.004921761,-0.01090831,0.011340126,-0.0055273627,-0.007432339,-0.004816348,-0.006375441,0.0070668748,0.0048723174,-0.004999957,-0.013241098,-0.010515482,0.0066557387,0.0055828057,0.00022119812,-0.00019010386,-0.0012465077,0.0005278341,0.0010506345,0.005222034,0.0048886784,0.0016613149,0.0005692314
316,-489.6282,148.24197,-35.589165,-3.5731943,4.374797,3.104209,-19.525005,-3.1489377,-9.000735,-12.538942,3.0136032,-4.0951643,-7.597687,0.020327257,0.04614185,-0.025462883,-0.035935447,0.024324542,-0.016520232,0.0067084376,0.020800829,-0.013644055,-0.0053044152,0.012038069,-0.0033566353,-0.02346553,-0.024320854,-0.02065372,0.02106031,0.010117439,-0.014471697,0.0122905625,0.008229037,-0.003080114,0.00013238163,0.0022244449,0.0044156066,0.006172453,0.0011767539
317,-502.20758,152.43744,-26.999115,-4.790367,8.339936,4.3558784,-17.261024,-6.098119,-6.71257,-11.436293,0.8474757,-2.0946085,-8.7557955,-0.0038909144,-0.007981913,-0.0036217903,0.0002697142,-0.0027697927,-0.0013854414,0.0020505711,0.0032492997,0.0019712567,0.0011990785,-0.0018202026,-0.00027357863,0.004128595,-0.006618471,-0.00055595255,0.0033729204,-0.0022775452,-0.0008654746,0.0005715382,0.0022652016,0.0012862126,-4.1020245e-05,0.0026582186,-0.0004680751,-3.590284e-05,0.0025204835
318,-560.0008,161.91312,-16.323711,-5.6858697,8.214929,10.087817,-10.850009,-4.752644,-5.133217,-8.497905,0.94946635,-2.0728993,-8.487397,0.009267908,-0.010387128,0.0025813894,0.014293634,-0.0051321522,-0.00514854,-0.005343646,0.0033512723,0.0015813537,-0.0027316108,-0.0043488475,0.0011086342,0.008753788,-0.021369172,0.0063575604,0.0066736205,-0.004198797,0.0040518586,0.0010043565,0.005737768,-0.0008397743,0.0004987292,0.00017963606,-0.001709289,-0.001718206,0.0005193598
319,-474.85577,148.7711,-35.86686,-7.8345413,11.269253,2.0163517,-17.048872,-4.712518,-6.4710846,-14.105418,0.9627457,-0.51132494,-9.081478,-0.0010944564,-0.020418232,0.010286474,0.038824942,0.009962248,-0.012808307,0.0037970617,0.014935864,-0.0106483735,-0.01957663,0.002790632,0.004557101,-0.007185593,-0.031980228,-0.01905612,0.017816544,0.012838112,-0.00044907647,0.002160979,0.0033340107,0.00043949706,-0.00047159518,-0.00047068685,0.0026827191,-0.00080644357,-0.0018074185
320,-524.78516,166.0048,-37.90249,-1.0726446,10.923273,6.512636,-19.204027,-6.666707,-9.016319,-12.4900675,1.6423724,0.72275686,-7.0201263,-0.010914632,-0.0376922,-0.00824529,-0.0077063995,-0.0321934,0.009462539,0.021620259,0.015832087,-0.005075665,-0.0024327463,0.014860582,0.006556919,0.004647792,-0.05027017,-0.021259956,0.024114335,0.011313533,0.009543931,0.0038713934,-0.008627768,-0.00019919538,0.0018683397,0.0025453593,0.012740817,-0.00079492485,-0.0014652448
321,-427.78397,122.04023,-17.86572,-16.967155,10.058787,3.8289282,-13.230999,-8.512407,-5.2791142,-8.759532,-2.7410822,-0.54005027,-5.787555,0.10979908,0.08212706,-0.048873503,-0.028832266,0.018321652,-0.0055007497,-0.010389686,-0.027705947,-0.006302695,0.0037988895,0.0004897238,-0.0019422142,-0.009744111,0.005946919,0.004366022,-0.011847311,-0.006815658,-0.0011044202,-0.0065893577,-0.002200764,-0.0048484677,0.00017623432,-0.0005334471,0.0010331479,0.00081646227,-0.0043298155
322,-452.55887,122.94742,-18.044748,-16.835949,2.6692476,-1.9065744,-12.732535,-9.356966,-6.273384,-10.980955,-5.489904,0.3724002,-4.3343797,-0.01989951,-0.005695864,0.0045036552,0.002071496,0.0020185153,-0.00034014077,0.0015777879,0.00075191644,0.0015512317,0.00029149163,-0.00012703311,-0.0010156289,-0.0015120656,-0.0007708483,0.0018406385,0.001563826,6.583935e-05,0.0007632281,-0.00034497087,0.0001569885,-0.0007198484,0.0002661026,0.00025994604,0.00038275507,0.0002723921,-0.00015825803
323,-516.4785,120.66032,-6.5311637,-9.636453,4.2599754,-3.5310707,-14.761206,-9.119706,-6.678389,-12.474037,-6.434722,-1.0242327,-4.662381,-0.011471208,-0.00917054,-0.0019037804,0.004981403,0.005657727,-0.006577409,-0.0053116926,0.0007070192,0.0004276964,0.0032944682,-0.0026693228,-0.008068983,0.00044246082,-0.001210654,0.0008780919,0.0011740437,-0.0019288199,-0.003285415,-0.00040842887,0.0032282309,-0.00016618434,0.00037593138,0.005690301,0.0015393825,-0.0033290742,-0.00034800835
324,-523.6349,167.9086,-37.975777,-4.068705,3.7544625,1.8435137,-20.349815,-8.368467,-8.643516,-13.172598,-1.9270924,-0.46255785,-7.4349365,-0.08061771,0.033335995,0.04585565,-0.013084586,0.022062853,0.00020072499,0.0081901,-0.009958453,0.0017706981,-0.004277077,-0.005908449,-0.00044348396,-0.0004265582,-0.039655592,-0.01901049,0.004192065,-0.007965206,-0.003848828,0.0016104212,0.0023658804,0.0028735972,0.004196627,0.002404365,0.0028351888,0.010286883,0.0108282445
325,-538.9533,164.32365,-30.100554,1.4864938,9.297597,6.40533,-17.231049,-7.786346,-7.334453,-13.633333,0.273032,-0.98556924,-7.4060645,-0.014385311,-0.06669125,0.017870998,0.02844745,-0.03598663,0.0040513873,0.021856504,0.029045107,0.017341115,0.019963453,0.012195197,0.009865049,0.0032557717,-0.013924743,0.004057887,-0.0011200021,-0.005609153,-0.001339571,-0.0017281207,0.0017072674,0.0022134746,0.0076746284,0.009984151,0.0033107058,-0.0040432424,-0.00125994
326,-545.99146,152.19827,-23.897028,-5.0844226,14.78773,4.58293,-14.525761,-4.412575,-5.989873,-11.039863,0.22979093,-1.5712045,-6.2019224,-0.02160814,-0.010005172,0.01685337,0.0056654764,-0.010459469,-0.0028345042,0.006830273,0.004664171,0.0006056274,-0.00081235357,-0.004714267,-0.0023607854,0.0024672905,-0.013043256,-0.0043178354,0.007439391,0.00066308136,-0.0030941155,0.0014945252,0.005752244,0.0022709928,0.00033822714,-0.00012221954,-0.0027474633,9.010679e-05,0.0029755698
327,-511.9324,136.3861,-24.034187,-6.396716,3.3853796,0.84051573,-14.409536,-8.796843,-3.8227823,-10.4944105,-3.0447817,-0.719074,-5.75885,-0.029173417,-0.026278568,0.012680586,0.018467603,-0.0070730573,0.0043075867,0.004270612,0.0010878253,0.0032987616,-0.00061816233,-0.0020204524,0.0013065311,0.00016325717,0.0009784328,0.0010030734,0.0015924212,-0.00078531523,0.0007168071,-0.0016117941,0.0005754415,0.0001749182,0.0009627093,0.00028882624,0.0005987553,0.0017203521,0.0011989007
328,-583.37744,132.82527,-5.1238046,8.402753,-1.0744153,-4.3001413,-12.311444,1.1520786,-2.3661878,-8.589088,-1.5119289,-1.1142424,-3.0570834,0.0057694577,-0.040817976,0.008158813,0.026200384,-0.037949633,0.01772831,0.013434344,-0.007903521,0.024005422,0.019176777,-0.011513585,-0.004911144,0.00053879456,-0.036122564,-0.024922775,0.011302917,0.0020627747,-0.0001383614,0.010092579,0.0042374074,0.0062418925,0.0047385623,0.011825842,0.011925823,0.007528045,0.003920417
329,-544.55524,162.48442,-14.4816,1.8434881,4.348457,4.847485,-14.937207,-6.3502293,-7.9709992,-12.863319,-2.4884148,-2.3589325,-6.0544424,0.003435613,-0.0034836517,-0.008100905,-0.010246508,-0.011431155,0.0010988035,0.004830209,-0.0031360511,-0.00747449,-0.0037532419,0.0004267126,-7.1048504e-05,-0.0008112328,-0.0290727,-0.013344281,0.014274341,0.000666261,-0.0055872654,0.00617535,0.0056166234,-0.0018082147,-0.001999187,0.001813247,0.004436383,0.006562569,0.0025690438
330,-547.3088,145.55632,-30.410631,8.869895,0.9865835,5.6448607,-18.072624,-7.5622244,-7.2834177,-9.498151,3.4180944,-5.4978657,-10.964671,0.018513989,-0.0036994552,-0.010516103,0.0017722461,0.0005060624,0.0058558574,-0.00079640467,0.0049387426,-0.0006144097,-0.0048958375,0.0023184312,-0.0047691544,-0.006580137,-0.008583844,-0.0054511502,0.0018617912,-0.0030414362,-0.004681094,-0.00071182335,0.002246845,0.0033735023,0.0017315712,0.0023944345,0.00090868276,0.00039715157,0.0016249156
331,-542.62616,156.76561,-34.16936,3.681029,0.86299026,0.10128085,-20.19865,-8.047223,-5.840054,-10.090662,0.6305168,-7.133244,-9.151005,0.09261616,0.007868196,-0.024915863,0.006290742,-0.022414833,-0.0053975945,-0.018662069,0.008323714,0.020406028,-0.014348421,-0.011390907,-0.002012309,-0.0027838903,0.0045073857,-0.0129774315,0.0035860206,0.0054675085,0.0020400404,-0.0010781478,0.0017878521,-0.0015396095,0.0011108597,0.005785773,0.0049229204,0.0077864686,0.004724833
332,-535.2712,136.14406,-22.683826,2.059382,7.2865334,1.8720622,-20.303637,-7.806855,-2.3418312,-10.370711,0.75843096,-2.5350044,-7.0884,0.06550181,0.026226833,-0.039703593,-0.016596656,0.005997842,-0.002293441,-0.0017426132,0.008760721,0.0011825435,-0.0076042954,0.0003091869,0.003224455,-0.0010549616,-0.0016949804,-0.0024985843,0.008376396,0.0070284335,-0.0074712266,-0.0038763334,0.0031242187,0.0024078542,0.0018250484,0.002735611,0.0021407264,3.5250618e-05,0.00021769863
333,-507.06104,132.65387,-32.321396,7.609385,-2.2039716,5.5206275,-18.181555,-8.563192,-7.6453676,-10.390826,1.4158216,-0.6430282,-7.103185,0.058367588,0.016529866,-0.017100366,0.0009002519,-0.004514594,-0.0056232037,-0.010528063,-0.004694554,-0.0027378749,-0.005656757,8.330437e-05,-0.0028467977,-0.007725957,-0.008120928,-0.003963046,0.0073174695,3.0410214e-05,-0.005530523,-0.0034698285,0.0033905676,0.0048333043,0.0012066837,0.001693267,-0.0007455852,0.0017778456,0.0052924817
334,-521.49146,138.76128,-26.316843,13.186994,-12.551517,3.619438,-21.518242,-6.352475,-4.101404,-5.033052,-5.6687756,-4.17902,-4.648381,-0.0024367373,-0.009234601,-0.009785072,-0.0017164251,-0.011867082,0.0004612275,-0.013558691,-0.0035580646,0.0008792056,0.0057710283,0.013527992,0.0045015584,0.008987834,0.015514889,0.007891117,-0.005173219,-0.0018467092,0.01115755,-0.0014224788,-0.003001394,-0.007723136,0.0006881162,0.004437411,0.0037173582,0.0027127063,-0.0053365366
