,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
351,-402.93292,165.73193,-41.739506,-7.5194736,-9.089832,-13.097651,-22.641901,-12.772453,-7.3406224,-18.810404,0.1957259,-4.815452,-10.082204
352,-415.16022,179.8196,-53.42133,1.9266866,-15.5681505,-4.411877,-25.984638,-11.603096,-5.7728753,-19.413513,0.29635587,-4.848177,-7.247377
353,-422.32782,192.61768,-56.963017,10.019179,-12.183559,-0.21623419,-25.985262,-6.099849,-2.0924978,-15.118572,2.4115396,-2.749403,-4.9321156
354,-399.5555,167.97205,-36.90411,-10.620798,-2.3465984,-11.149774,-22.676659,-13.746358,-5.4323673,-17.866758,-3.1240594,-1.3753378,-10.078854
355,-404.35043,170.83194,-43.15685,-5.1199846,-9.051474,-11.421088,-23.02154,-12.369327,-5.4845366,-18.45707,-0.4091754,-2.9846442,-9.322209
356,-404.66974,182.6613,-53.84276,-2.9552886,-13.652581,-6.0849323,-25.46134,-12.487601,-4.96464,-20.03897,-2.3473072,-4.7678957,-7.5914207
357,-406.03687,177.78159,-47.720436,-3.3853314,-9.759936,-8.776237,-23.167364,-11.868033,-4.405468,-17.639967,-0.006613906,-3.1860225,-8.152836
358,-401.96695,163.36075,-37.235172,-11.369881,-3.614915,-12.381605,-21.349056,-12.885684,-6.4807014,-16.762781,-2.0074954,-2.6440785,-9.706629
359,-406.5816,175.71907,-47.379288,-3.67607,-8.238203,-10.492028,-22.811563,-11.119743,-4.8606105,-16.394829,-0.095045656,-2.3863163,-7.248417
360,-412.56528,178.11449,-47.744083,-1.6663071,-9.237874,-5.851758,-25.508541,-13.009193,-5.559258,-19.299849,-2.3418665,-4.2938952,-8.401899
361,-404.79898,170.80481,-44.485462,-5.1523128,-8.338295,-10.980116,-22.301188,-12.201066,-5.5457225,-18.347363,-1.1855563,-3.637342,-8.772963
362,-412.94623,178.0087,-50.742264,-0.22704828,-12.978917,-4.9312105,-24.71109,-10.483523,-4.4019127,-18.661716,0.90536314,-3.9476936,-7.313662
363,-425.3961,191.91846,-62.82751,8.821098,-23.220823,4.716384,-32.289333,-7.9542804,-5.9975533,-19.211365,-2.830408,-4.554252,-6.279211
364,-410.50226,176.66475,-51.405655,-2.3669014,-13.177247,-6.3805356,-24.759893,-12.637041,-5.16548,-20.29357,-1.4891276,-4.131512,-7.6960144
365,-403.15518,175.24873,-43.834896,-4.965458,-5.9461846,-12.062828,-20.42509,-9.7512045,-3.6428347,-15.760122,1.4625692,-0.077232,-7.184262
366,-401.9987,165.82158,-41.129288,-8.0173235,-6.002487,-12.183163,-21.29109,-11.81371,-5.930935,-17.480755,-1.051841,-2.9430416,-9.13316
367,-411.29596,179.08168,-57.411682,4.2085285,-19.673653,-5.0437183,-26.386185,-10.913132,-9.042374,-18.90554,0.08435028,-6.511205,-6.536979
368,-412.93896,181.0512,-51.330517,-1.5091913,-11.639547,-5.965787,-25.242537,-13.024812,-4.3490787,-19.682981,-1.2220119,-4.060138,-7.684252
369,-408.34897,169.65721,-42.752884,-6.676137,-8.227908,-10.670036,-21.918621,-12.128354,-5.0033455,-18.06144,-0.33597457,-2.7148194,-9.007126
370,-409.05716,176.68022,-49.808617,-1.1578948,-11.785962,-8.785453,-24.27335,-10.972953,-6.0815344,-18.816244,1.1010166,-4.3549237,-8.115157
371,-410.62946,170.48155,-51.02833,-1.1974367,-15.017973,-9.091692,-24.066336,-10.478277,-7.7029166,-19.561842,2.5304472,-5.4728823,-8.598261
372,-404.09256,175.33284,-50.466633,-2.818883,-14.02317,-10.099184,-24.93865,-12.431246,-8.094822,-19.572563,0.66959995,-5.297825,-8.456195
373,-409.59915,173.84708,-46.04722,-2.9886549,-10.296096,-9.351418,-23.057194,-12.105694,-5.1708584,-18.737839,-0.28200835,-3.4020548,-8.2520895
374,-419.46735,180.01169,-52.432785,5.2184563,-16.347563,-4.86605,-25.72129,-7.811178,-5.031632,-18.152428,1.8924825,-4.7646785,-6.277031
375,-418.9393,171.34119,-48.25555,1.184229,-15.076381,-7.1073365,-23.471354,-12.594437,-7.1847544,-17.9357,0.6389504,-6.054856,-7.958626
376,-390.63312,169.12688,-41.996655,-9.935956,-2.65438,-14.938597,-23.551538,-11.339743,-6.8002257,-16.657753,-0.21750869,-2.2288754,-8.794456
377,-403.74838,164.81438,-40.528713,-7.9726787,-6.364827,-12.930433,-21.718248,-11.595612,-5.9341726,-17.65636,-0.23420256,-1.9921411,-9.2719555
378,-402.93225,167.9125,-40.60409,-7.1537914,-8.115216,-11.956684,-23.187325,-12.134228,-5.747039,-18.158579,-0.5330551,-2.7722073,-9.202229
379,-405.28516,182.36357,-52.595734,1.8106924,-13.763427,-8.923148,-26.688652,-8.500174,-4.9305215,-18.13129,1.3409041,-3.319007,-6.7208495
380,-402.1098,168.31824,-42.444153,-7.2786927,-7.8615613,-12.112471,-22.911,-11.807903,-5.7296867,-18.51408,-0.4604398,-2.916001,-9.586691
381,-410.10422,174.87424,-46.631668,-1.873243,-11.364556,-9.230699,-24.017996,-11.675926,-5.608999,-19.429144,0.4389434,-3.6979558,-8.706418
382,-408.1847,173.95552,-43.509617,-3.7717793,-8.168397,-9.792335,-24.01617,-11.378311,-4.402408,-18.119392,0.607014,-2.0207434,-8.021005
383,-398.5745,162.90712,-35.485798,-12.208492,-4.182138,-14.1962385,-21.756203,-12.001755,-6.3337064,-17.211145,-1.8853576,-1.7198975,-9.709839
384,-411.15408,173.75131,-47.106583,-2.9607832,-13.828825,-6.45601,-24.435516,-12.949895,-5.4711304,-19.800589,-2.160689,-4.5245166,-8.346116
385,-404.25867,175.74721,-44.486156,-3.3170438,-9.102855,-11.785717,-23.06725,-10.458822,-4.143245,-17.623323,1.6321096,-2.192777,-8.955535
386,-404.0082,172.72728,-41.93314,-5.0400853,-5.847045,-11.593379,-22.75456,-11.353089,-4.425993,-17.452385,0.66958666,-1.0321703,-8.952678
387,-416.1399,177.93523,-50.692486,1.4008633,-14.666923,-5.6605477,-25.077202,-11.083379,-4.782546,-19.530172,0.60008764,-4.090556,-7.8380938
388,-400.9592,168.45293,-39.523678,-9.626483,-5.858062,-12.581181,-22.11154,-11.965004,-5.43285,-17.254522,-0.67856324,-1.7109975,-9.154191
389,-390.67334,160.07764,-33.753296,-17.883091,-1.2015119,-13.390159,-21.54252,-12.011827,-7.672022,-17.456352,-4.381173,-1.9370825,-9.938795
390,-419.37036,171.10783,-47.832504,0.14238007,-17.208593,-7.716301,-23.157333,-10.475604,-6.4037,-19.772633,1.447575,-6.12825,-8.498689
391,-421.58206,180.2652,-55.651836,4.4737854,-20.623798,-3.0712693,-26.37303,-9.84016,-6.901231,-19.311852,0.85524666,-5.8314753,-7.1736946
392,-395.71866,162.75204,-35.168972,-13.171722,-2.4900432,-14.037156,-22.91618,-12.846306,-7.06458,-17.117872,-2.3640068,-1.64716,-9.565987
393,-403.2121,172.36407,-43.26024,-5.4011025,-7.8331456,-11.48937,-23.61009,-13.086917,-6.0017357,-19.115294,-0.9448235,-2.7245405,-8.899118
394,-406.6607,170.34784,-45.453552,-4.732298,-12.358617,-11.37427,-22.957111,-12.504067,-6.280552,-20.099606,-0.7884265,-4.629462,-9.520493
395,-401.89642,173.21664,-41.98512,-5.455103,-7.128732,-9.65081,-23.501873,-14.62143,-5.670178,-18.69349,-1.7417638,-2.1969998,-8.96223
396,-401.50217,171.22173,-40.500904,-7.888293,-4.674577,-12.23066,-22.796202,-13.143474,-5.036237,-18.371624,-2.099585,-1.3926824,-9.502538
397,-422.57373,182.57663,-56.365494,5.8020377,-21.094429,-2.137323,-27.586042,-11.203249,-5.9672737,-19.414473,-1.0330907,-5.5931416,-6.461509
398,-388.90787,164.0407,-34.882236,-16.355736,-5.805623,-13.4730625,-23.185875,-12.575793,-7.3864617,-18.279997,-2.8253186,-0.492757,-9.789861
399,-398.999,168.06082,-41.55178,-12.535196,-7.4869537,-12.694775,-22.793016,-13.647506,-6.4777403,-18.707033,-1.6517721,-1.6748633,-9.343296
400,-370.0027,152.89412,-33.734764,-13.640834,-4.285992,-15.675547,-23.239302,-10.922517,-9.213382,-17.860731,-0.5099705,-3.2194152,-11.201701
401,-410.57172,174.03319,-45.25478,-3.7103875,-10.646894,-8.803681,-23.971642,-14.486909,-5.8761106,-19.990097,-1.479441,-3.1057158,-8.880269
402,-414.84927,174.28363,-46.375233,-1.9739263,-15.159627,-7.47207,-24.641937,-13.250341,-6.1413803,-19.899189,-0.5078696,-4.329393,-8.101712
403,-409.70642,172.06578,-45.82088,-4.499654,-11.23126,-8.2737255,-24.113474,-12.995669,-6.346174,-19.364014,-0.5285981,-4.5008936,-8.719685
404,-411.49857,184.56807,-49.469707,1.9572834,-7.0772047,-8.118454,-24.789183,-10.569936,-4.5137253,-16.331562,1.9286038,-2.7463787,-6.991851
405,-410.7713,179.47781,-46.669468,-3.0275393,-9.68544,-9.512766,-24.279846,-11.302018,-3.8715177,-17.082045,0.6765185,-2.1296055,-7.4328065
406,-421.1627,176.89313,-52.468708,3.1617236,-19.773125,-4.875606,-25.773024,-9.894915,-7.276456,-19.73742,1.0813907,-6.5310893,-7.5056663
407,-415.92218,177.32812,-50.768543,0.98810685,-13.781159,-5.713873,-25.163849,-11.40333,-5.452465,-19.060295,0.73154616,-4.726426,-7.8434763
408,-410.09946,182.51108,-53.808594,1.509044,-12.714933,-4.139457,-26.805616,-14.08147,-6.0686436,-19.562727,-1.1202376,-4.236023,-8.120493
409,-418.5309,191.1086,-60.20077,12.620911,-19.896002,1.6395462,-27.643791,-6.2256427,-4.8597198,-15.607423,0.4008067,-2.8201437,-2.721723
410,-433.74823,197.06413,-59.52537,16.820877,-19.301668,7.820647,-27.541187,-3.414533,-3.8914652,-13.698732,2.2245162,-1.8751934,-4.099958
411,-415.83478,185.81369,-56.6452,7.6801577,-16.494246,-0.124030605,-26.098392,-12.374911,-5.3074236,-20.71135,-2.028567,-5.139386,-6.4054823
412,-421.26172,189.3793,-51.781757,7.675796,-10.8762865,0.08034191,-23.529404,-10.236347,-3.1987932,-17.962692,0.51953226,-3.1472514,-5.8752
413,-413.6694,184.94489,-52.989952,0.88358366,-11.38022,-4.2043653,-23.962704,-11.629122,-2.5150404,-17.661995,0.75248957,-2.8920412,-6.2121916
414,-404.5094,184.32347,-52.663998,3.978936,-10.0365,-5.449265,-21.474672,-11.807247,-5.1408873,-16.289734,1.6449937,-4.8708386,-7.653594
415,-400.5326,174.98503,-44.601845,-0.40783623,-13.97292,-11.36654,-21.486746,-15.208061,-6.016215,-15.672122,-1.8253313,-8.329564,-9.746936
416,-392.49164,178.08105,-44.39115,-6.738573,-2.1563551,-11.819267,-20.59899,-11.79006,-2.899994,-14.901622,-0.9765749,-1.0729274,-7.9272437
417,-392.73145,166.89316,-40.49726,-8.182801,-6.2997503,-11.955946,-17.606388,-14.684316,-7.0229225,-15.629405,-2.156909,-3.829961,-9.0988035
418,-434.69662,185.01256,-58.407257,13.869904,-25.24916,2.039005,-25.832428,-6.214604,-6.783063,-16.823294,1.323531,-6.7527423,-5.3469377
419,-404.9963,170.0392,-40.73323,-4.649104,-7.00433,-10.727026,-18.579687,-12.252861,-5.550124,-17.448612,-1.1135503,-3.151957,-8.375248
420,-410.33588,176.06058,-44.780075,-0.30007038,-15.595965,-9.894907,-19.567533,-13.676663,-6.826232,-18.032665,-0.76517504,-5.5475106,-7.653399
421,-409.72275,182.8596,-47.53403,1.39017,-10.75215,-5.4564457,-21.468277,-14.117029,-5.9723134,-19.54662,-1.7999465,-4.3157454,-6.436169
422,-434.3301,193.49217,-59.071724,11.560051,-18.517916,2.5805469,-29.217852,-8.168957,-4.8865323,-17.69587,0.59818196,-3.8265772,-4.875735
423,-425.40384,190.91505,-56.64415,10.86777,-15.7329645,2.0184493,-25.841131,-9.665268,-3.8500528,-16.44922,0.8246066,-3.0484345,-4.4892707
424,-428.67902,191.85399,-55.81097,10.643564,-15.417069,0.32249972,-26.796772,-8.144083,-4.084133,-17.356888,1.232746,-3.5965574,-4.967291
425,-425.58896,188.84422,-60.386044,10.314348,-22.940275,1.9749357,-29.557024,-9.300447,-7.0395045,-19.677507,-0.5415358,-5.7387238,-5.6695867
426,-417.9251,173.99496,-48.237183,5.696589,-17.21541,-6.3364577,-23.602882,-9.95742,-5.952716,-19.972172,1.28801,-6.3262615,-7.530792
427,-404.45245,177.13315,-40.704517,-5.833639,-8.616361,-8.982969,-23.059032,-15.520011,-5.7716365,-21.511806,-3.8769484,-4.3879113,-9.881667
428,-435.7451,184.17618,-60.202496,14.938765,-25.945807,3.0847383,-28.599232,-5.5542636,-9.038516,-19.073772,0.94723636,-7.0939727,-6.400266
429,-427.19458,187.14221,-58.380135,10.538167,-21.553783,2.376538,-28.137655,-9.108185,-7.064393,-20.23456,-0.0880986,-7.0372486,-6.6363983
430,-429.9063,183.9168,-65.39156,15.418212,-28.600288,2.900586,-30.946602,-2.2925994,-9.547992,-17.956772,2.0288658,-7.8718405,-6.5263906
431,-415.4392,183.7591,-51.08208,2.1076102,-12.3710375,-3.7757792,-23.382347,-12.089835,-3.8503997,-19.288574,-0.32523158,-2.7944243,-6.027546
432,-426.1005,183.5077,-58.06659,11.708635,-21.944313,-0.1356174,-26.597404,-5.951485,-6.1327333,-18.8431,1.6221266,-6.6033144,-6.107648
433,-428.24762,191.59837,-57.611282,7.7956395,-16.614262,1.8236358,-27.90133,-12.54346,-6.6123376,-21.732153,-2.6840158,-5.6505046,-6.5389776
434,-423.5993,184.02264,-59.480366,12.329358,-23.847702,2.0138516,-27.831528,-9.053952,-7.988803,-19.187933,-0.7268986,-7.221175,-6.8835106
435,-420.1557,188.56934,-54.90569,5.9774485,-17.145811,0.25466233,-25.954275,-10.542051,-4.3488774,-20.812902,-1.4846829,-5.5244846,-6.637142
436,-422.97025,195.28725,-57.443546,10.416138,-14.438785,-0.6901873,-25.942722,-8.082586,-3.5195014,-15.910688,2.3336406,-3.289133,-4.4968176
437,-426.9653,182.38318,-55.744587,10.17568,-20.708681,0.6002569,-25.414576,-7.884499,-6.303319,-19.52407,1.061265,-7.4518886,-6.7253394
438,-425.37357,193.59454,-59.52046,11.68638,-20.521812,3.870919,-28.345722,-10.366979,-7.3452406,-20.443861,-2.1211152,-6.7103043,-6.305142
439,-420.21732,194.35274,-63.792576,11.773952,-25.687054,5.3303885,-28.84577,-8.396192,-9.643011,-19.571407,-2.777761,-7.1099095,-5.203357
440,-429.3297,194.68405,-59.43983,12.321791,-20.999887,5.7302403,-31.448252,-8.527177,-6.559965,-18.86043,-1.9207373,-5.308133,-5.988074
441,-416.92514,166.94847,-43.70374,2.4042573,-12.592501,-6.730485,-19.31085,-13.524694,-6.506977,-18.391954,0.39390525,-5.9713144,-8.351148
442,-424.00027,191.03264,-57.696323,10.279157,-19.677862,3.1358492,-26.843267,-10.259462,-5.578864,-19.5461,-2.3114293,-7.0655227,-6.977858
443,-429.51556,183.91371,-60.566776,15.788587,-24.937864,2.1034312,-27.6497,-5.9764624,-9.787644,-18.53174,1.4359763,-8.01752,-5.8995523
444,-416.90085,186.90308,-55.6573,5.96569,-15.423063,-0.6014524,-23.8395,-12.606928,-6.225318,-19.234165,-0.9367196,-4.9299784,-6.1982684
445,-426.90927,191.26932,-58.20778,10.185917,-17.345179,2.6225557,-27.65902,-9.56825,-4.78196,-18.784542,-0.19821171,-4.2750626,-5.1751914
446,-423.89243,183.29759,-58.555683,8.713381,-20.67509,1.0676903,-26.53221,-9.51703,-6.636206,-19.782244,0.22634813,-6.6929865,-6.409969
447,-420.5529,190.06526,-57.215538,10.050609,-16.559696,1.5247976,-25.841368,-10.861503,-5.454825,-19.027868,-1.1268802,-4.962456,-5.37227
448,-412.80283,182.0649,-55.29449,7.4757876,-20.142845,-3.4611666,-24.424814,-13.803199,-7.32685,-18.531693,-1.677882,-7.132056,-5.6170034
449,-422.00748,184.86414,-62.65537,14.710385,-24.467112,3.874495,-28.019238,-11.23006,-10.015988,-17.676472,-0.5215046,-7.9403996,-6.3350596
450,-411.4727,180.36957,-46.76456,0.35798785,-8.077097,-4.9188957,-21.124643,-13.422734,-3.9185877,-18.339272,-1.7851152,-4.0854626,-8.089017
451,-399.22083,174.39165,-46.443512,0.01666471,-11.378911,-9.19314,-20.77694,-11.389896,-6.43506,-19.79283,-0.2333907,-4.9273853,-7.4954257
452,-419.21143,175.96083,-50.466194,4.650649,-13.962336,-5.5218544,-22.27632,-8.823888,-4.054343,-18.960806,1.5311842,-5.249249,-7.495673
453,-396.4269,168.97308,-41.601143,-0.9540148,-8.864574,-10.411876,-19.48929,-17.837955,-9.369171,-19.406116,-4.056856,-5.8018584,-8.813809
454,-383.4738,181.0132,-48.945156,0.7719496,-9.772659,-9.048794,-22.234753,-19.897541,-11.153778,-20.716204,-5.693032,-7.714484,-8.17098
455,-403.89746,169.64413,-41.428654,2.613766,-13.346486,-11.823044,-19.48986,-15.936545,-8.868061,-18.739891,-2.6932795,-7.430447,-9.065465
456,-399.6335,165.79684,-37.737972,-5.4491463,-7.1364293,-12.348808,-19.895567,-16.087132,-8.438174,-18.900166,-3.6090355,-4.298339,-10.185541
457,-402.96008,180.38788,-49.225044,4.0367823,-5.7386675,-8.317146,-20.852812,-15.806079,-5.573446,-14.836732,-0.4348734,-3.3484652,-5.6611276
458,-410.78522,185.52757,-46.512466,1.1639915,-10.679695,-2.643609,-22.804537,-13.931198,-3.915096,-20.82708,-3.2054183,-4.53235,-7.444235
459,-396.1057,173.68451,-46.47429,-0.44973016,-9.247121,-5.9616985,-19.93179,-16.32677,-7.787739,-18.991087,-1.9720778,-4.206453,-9.308185
460,-411.32645,184.02931,-56.93191,6.4325495,-17.722391,-0.86271065,-24.48064,-13.622937,-6.4113636,-20.43364,-2.9507294,-7.3772607,-7.260499
461,-430.79395,195.08751,-63.430786,10.613751,-21.542358,6.1170607,-30.034454,-7.797615,-5.473575,-18.850033,-1.0325086,-4.733918,-5.7712116
462,-399.57837,179.754,-52.23856,-2.2304265,-12.755365,-5.3517528,-21.453074,-16.11701,-6.3847065,-19.753485,-3.5555599,-5.3547387,-7.457023
463,-415.26917,179.40088,-50.428856,2.0668004,-15.16305,-4.3306394,-22.923676,-14.651872,-5.3978887,-18.510254,-1.5703157,-5.8350263,-6.7137017
464,-412.2532,185.14671,-51.052128,0.33950454,-12.401836,-3.4595718,-22.74762,-15.1796055,-6.041877,-20.76653,-2.8897724,-4.370917,-6.2254524
465,-409.44998,185.37326,-56.259663,3.9470348,-16.346895,-0.918673,-24.136913,-12.09776,-6.442567,-21.280546,-2.4138174,-5.3548346,-6.490601
466,-410.69647,182.13313,-53.711483,2.8046925,-12.441722,-2.5289063,-24.173777,-14.187555,-4.93129,-21.197697,-3.2501485,-5.5809016,-7.9611354
467,-416.626,173.53304,-52.39117,4.0720563,-20.102806,-6.4708624,-23.044989,-9.642467,-7.526244,-19.383144,2.3331993,-7.099471,-7.66198
468,-402.82794,166.94136,-44.679993,0.3381362,-10.521945,-8.22982,-19.42652,-13.725973,-7.589467,-18.997433,-0.30144197,-6.657636,-10.082072
469,-409.0067,183.34735,-55.192207,9.88105,-17.853344,-2.9833353,-23.936337,-9.121352,-6.2748384,-18.39755,0.7886586,-6.7355757,-6.2741413
470,-370.01764,162.94165,-44.37914,-11.697709,-3.6924644,-11.116346,-21.51073,-15.478168,-6.5592313,-18.88486,-5.2496934,-2.9692287,-10.739392
471,-426.9839,188.36974,-62.098366,11.039841,-20.046387,-0.11414996,-28.33975,-4.857449,-3.9652512,-17.206669,2.703984,-3.8274894,-4.905532
472,-370.30798,171.22926,-53.14706,-2.823398,-16.119669,-16.330406,-21.606876,-17.523184,-9.855881,-18.046156,-3.7077818,-9.118813,-10.198947
473,-397.78033,173.56123,-49.543083,-0.23707457,-11.362693,-8.420446,-21.84753,-14.963855,-6.898474,-21.04045,-2.50996,-4.4125757,-9.000775
474,-399.67868,168.92015,-50.91121,0.41210023,-13.121971,-9.760898,-21.342997,-16.402597,-8.827893,-20.226534,-1.5872707,-5.1402063,-8.577191
475,-403.66458,166.24872,-45.15411,-1.2357181,-13.293092,-11.432648,-21.546888,-12.1567745,-6.3135176,-20.0172,-1.2171657,-5.2562814,-8.302123
476,-417.99722,188.01251,-54.18955,0.7636773,-11.50714,-2.6551502,-24.079857,-12.322575,-4.7913346,-20.784307,-1.5396113,-4.2597423,-7.1234155
477,-420.1415,190.58652,-57.85752,5.1318893,-15.646767,1.1573966,-25.920565,-10.696169,-4.240922,-20.691242,-1.0984404,-4.507982,-6.5255604
478,-404.05347,172.14249,-48.917763,0.6747379,-13.132112,-9.9134865,-21.006006,-13.262735,-7.960794,-19.014027,-0.32146603,-7.027831,-8.799847
479,-414.23642,180.54274,-52.08733,5.0492477,-18.519384,-5.175647,-24.08181,-9.971369,-8.6788435,-21.240366,1.5258721,-7.687335,-6.834945
480,-416.36652,184.09094,-53.92426,3.4470043,-14.58926,-2.7271183,-24.086695,-11.475377,-5.4327974,-21.252504,-0.91892165,-5.2486663,-7.2876463
481,-419.15555,172.55466,-48.524532,1.5043166,-13.593942,-6.0442157,-21.82563,-9.804964,-3.7646189,-18.776798,1.247199,-4.732498,-7.6110373
482,-424.90424,191.63219,-60.989857,11.267759,-18.550177,-0.28879642,-27.84159,-5.029303,-4.268448,-16.380163,2.018058,-3.8273041,-4.4578147
483,-419.7517,183.28226,-54.384766,8.068003,-14.045629,-3.2605085,-23.200682,-6.967086,-3.1215327,-16.207186,2.81201,-2.6901093,-4.4550085
484,-429.39972,194.65742,-59.417633,16.68819,-21.169859,7.0083504,-28.399149,-4.5200906,-6.9525495,-13.907523,-0.25770617,-3.0645278,-4.737067
485,-418.64832,196.24252,-55.503857,9.030126,-13.853254,-1.7564284,-23.004063,-8.855632,-4.909677,-16.046585,0.94509363,-4.575944,-4.682199
486,-430.43918,187.02286,-59.30369,13.821461,-23.736078,3.7540853,-25.950254,-7.62802,-7.8707137,-17.285395,0.802294,-7.57755,-6.605164
487,-426.39658,179.26527,-55.59519,10.824254,-19.236494,0.16305418,-24.10529,-8.0413885,-6.559332,-18.854721,2.2519307,-7.316936,-7.1316757
488,-421.45703,192.78725,-57.999794,7.886708,-17.397192,1.8733876,-26.239656,-9.296839,-4.520857,-19.286905,0.0026644059,-3.9021776,-4.9617515
489,-421.4007,188.03778,-56.877583,8.032487,-16.766949,-0.012301155,-24.827724,-7.572193,-4.6707935,-18.312902,1.808254,-4.659487,-5.63646
490,-414.27948,185.72139,-55.17848,2.2419274,-14.283615,-2.6514778,-24.227139,-12.586228,-5.1764784,-19.741335,-0.6205564,-4.837452,-7.13412
491,-419.3841,185.89165,-56.126442,6.364135,-18.100393,-0.5126206,-24.474703,-11.388668,-6.5576186,-20.128958,-0.34703392,-5.873875,-6.049354
492,-415.93323,187.26137,-53.639565,4.200321,-13.11014,-0.70035845,-23.391132,-12.08184,-3.747745,-18.895752,-0.5424432,-3.9001293,-5.7884746
493,-423.76788,188.2059,-57.59152,7.566713,-18.974394,1.1123466,-27.68208,-10.658282,-5.231195,-20.086576,-0.43318892,-4.957038,-5.656864
494,-416.98535,182.26195,-51.75927,2.4662795,-12.681272,-2.4674976,-23.075275,-11.99337,-5.174256,-19.970385,0.43782905,-4.338154,-7.5982947
495,-410.99054,187.44594,-52.900497,5.694866,-11.652889,-5.533672,-22.966148,-9.611586,-4.098744,-17.823843,1.8231289,-2.6934612,-5.352482
496,-422.1005,190.91516,-54.485886,6.5063376,-15.271751,-1.450718,-25.515362,-9.672756,-4.4587584,-18.811893,0.8602404,-3.816444,-5.4793425
497,-421.9207,175.89185,-50.659,5.9907346,-17.12122,-3.608395,-22.282084,-11.768587,-7.9700093,-19.871153,1.2996384,-7.2425637,-7.798635
498,-409.2767,176.0374,-49.7874,2.9106517,-14.625479,-6.756606,-21.386679,-10.137227,-7.0027056,-20.68737,1.2525117,-6.076704,-8.111429
499,-415.88715,182.67029,-53.322014,-1.6703999,-11.684419,-5.839622,-22.043077,-11.959177,-5.2456293,-19.812271,-1.3081408,-4.2059283,-7.406017
500,-419.42477,182.78374,-57.123524,9.917821,-18.768806,0.48842466,-23.844501,-9.8551655,-7.6989975,-19.175373,1.5397526,-6.5887494,-6.684467
501,-419.81445,191.23235,-53.877384,7.4036403,-13.0161,-0.075370714,-24.686644,-11.059656,-4.998389,-17.68575,0.5533432,-4.067018,-5.4953833
502,-412.30576,178.0811,-48.051792,0.36359718,-11.660066,-7.0633116,-21.878895,-11.914289,-4.424318,-18.60847,0.10790043,-4.0684605,-7.1154876
503,-424.61212,192.33626,-53.64371,7.936487,-13.403782,-0.057498693,-25.14192,-8.5875635,-2.9528544,-17.673874,1.3619401,-2.9335663,-4.550065
504,-436.6885,183.43777,-59.388004,15.50645,-24.91525,3.7209733,-28.036331,-8.17531,-8.139003,-16.93946,0.85713995,-7.2913146,-6.3964252
505,-428.35754,190.02574,-60.529354,12.30831,-21.136894,3.9961443,-28.598755,-8.019782,-5.968478,-18.303036,0.82016724,-4.8085785,-4.9471407
506,-420.01804,176.36705,-48.022232,9.386427,-17.921186,-5.5921745,-19.634098,-10.471166,-7.0772915,-17.380142,1.2865695,-6.923596,-5.862178
507,-426.23077,194.37811,-55.28895,10.967758,-15.67211,-0.0146390805,-26.759768,-7.72745,-4.051265,-16.710169,1.6856017,-3.6216316,-4.69329
508,-413.70798,180.16827,-48.382656,4.1961675,-13.879961,-7.056719,-23.308413,-12.205892,-6.0878587,-19.557854,0.13133429,-5.635128,-7.708875
509,-427.18723,189.78633,-58.678383,12.33377,-21.803812,1.7377119,-27.974833,-8.972228,-7.1121507,-18.471275,-0.16903512,-6.318377,-6.2981076
510,-424.5411,195.30829,-55.685734,10.550034,-15.894226,0.08855251,-26.525124,-8.45075,-4.7491674,-16.84626,1.6142195,-3.9431324,-5.1569285
511,-420.6964,190.32396,-52.8916,6.8136864,-15.404501,-1.2282485,-24.689278,-10.419113,-4.773485,-19.111177,0.012202375,-4.18659,-5.0600038
512,-403.82788,172.68854,-45.012157,-1.353087,-15.241358,-13.142257,-22.630228,-10.194686,-4.9447327,-18.994976,0.85946715,-6.548379,-8.91442
513,-425.50745,198.29916,-63.70062,10.549711,-22.420847,4.737566,-31.128353,-9.109981,-5.8136797,-19.426506,-1.1218537,-4.591439,-5.301527
514,-428.66037,193.3221,-57.351307,11.767706,-17.53028,2.8066943,-26.116253,-7.83502,-4.60567,-16.443676,1.4119912,-3.3514545,-3.9827275
515,-412.22363,178.07098,-45.404526,-0.06558401,-7.7799983,-4.6633263,-24.248968,-13.045629,-3.2404168,-18.056562,-0.99198645,-2.6160376,-7.127671
516,-415.83142,180.58487,-53.315426,5.511467,-17.93083,-2.9972844,-25.413616,-12.001277,-5.463738,-19.893568,-1.4100574,-5.455593,-7.212742
517,-397.4769,171.92015,-46.39635,-0.82187897,-11.020827,-6.6405196,-23.604822,-13.962432,-4.891286,-21.03911,-3.9453554,-4.493187,-9.5343685
518,-401.26907,168.48491,-44.76164,-1.3051203,-9.341026,-8.622197,-23.911148,-15.255233,-6.5880947,-20.103231,-1.7947793,-4.806474,-10.048546
519,-402.21677,172.08588,-45.961246,0.12914957,-8.824817,-7.0854897,-23.010794,-13.052203,-4.3174496,-18.66993,-1.7218809,-3.0663538,-8.084203
520,-422.29382,170.25575,-48.888313,5.103709,-17.469578,-4.7638106,-22.096655,-11.516301,-5.8110757,-19.290564,0.34654993,-6.9613757,-8.092074
521,-410.00848,171.7117,-47.05036,1.1253599,-13.00573,-6.8224235,-22.656338,-13.128969,-6.3121853,-20.105045,-0.3887616,-5.43622,-8.873575
